"ENDPOINT_ID","_time","UPSTREAM_RESPONSETIME","RESPONSETIME","XRESPONSETIME"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:05:00.000-04:00","37500.33887019488","37504.20437845113","3.804867376591505"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:10:00.000-04:00","37940.43347450874","37947.875366420216","7.441891911469979"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:15:00.000-04:00","37805.05207703899","37811.40786815865","6.355791119650172"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:20:00.000-04:00","37555.95227640543","37564.4158848606","8.335361554462128"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:25:00.000-04:00","37070.80630119468","37076.68764374352","5.828089064119089"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:30:00.000-04:00","37799.90838387158","37807.94405204415","7.0034531779444755"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:35:00.000-04:00","37106.68854087959","37121.07254312375","14.025245441795231"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:40:00.000-04:00","40539.52876717778","40545.68642123241","5.416988810524719"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:45:00.000-04:00","42977.39183382254","42980.81709774356","2.8493140497212273"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:50:00.000-04:00","44855.212106177125","44859.12791938117","2.498250976228162"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T00:55:00.000-04:00","45660.41560290272","45668.17623817531","5.606734270711906"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:00:00.000-04:00","46479.97954727346","46485.80716718912","4.318000479228886"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:05:00.000-04:00","47271.116076561244","47280.97748251014","9.127969026891517"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:10:00.000-04:00","47552.895977983426","47560.57709477842","7.68111679499165"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:15:00.000-04:00","48761.42030666325","48768.24403597966","6.8237293164133614"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:20:00.000-04:00","47918.37311753163","47928.97254928574","10.00135726646534"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:25:00.000-04:00","47020.6098713681","47036.038363419124","13.680251998461706"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:30:00.000-04:00","50105.41670745103","50120.354988077335","14.99781123313222"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:35:00.000-04:00","49078.906289945655","49088.12117639274","9.931603674272274"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:40:00.000-04:00","40064.72595968967","40073.72050430282","8.99454461315854"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:45:00.000-04:00","47199.714591509095","47208.74397925157","10.950557819768639"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:50:00.000-04:00","44638.499603860095","44655.056632202424","18.450927417259834"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T01:55:00.000-04:00","42768.95766028658","42780.16718153734","14.043249136834454"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:00:00.000-04:00","43733.85854167702","43747.039025221544","13.409594410361281"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:05:00.000-04:00","45611.83605560227","45627.3359929871","15.499937384832817"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:10:00.000-04:00","46027.21570214488","46040.801873157194","13.586171012314274"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:15:00.000-04:00","44573.689283893276","44582.94006431251","9.367742511760852"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:20:00.000-04:00","44945.08398466132","44955.72633349537","11.600811709605487"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:25:00.000-04:00","45790.15152096949","45803.44594542704","13.727718856317823"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:30:00.000-04:00","45629.36006179645","45644.62552687237","17.0999145004275"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:35:00.000-04:00","47488.77420688535","47501.92334669708","14.456479204967476"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:40:00.000-04:00","46057.323425292016","46073.66828606409","19.210524263668052"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:45:00.000-04:00","45721.13478437537","45731.99185590201","15.118302875063625"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:50:00.000-04:00","44311.17846868956","44324.0739235733","15.953383287550997"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T02:55:00.000-04:00","46278.801583305845","46296.53774538952","18.329072608822088"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T03:00:00.000-04:00","46463.39766111648","46485.70385898209","23.423775131758735"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T03:05:00.000-04:00","46290.57052834855","46313.457108009214","23.37291638433392"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T03:10:00.000-04:00","46346.12223712098","46368.26351190605","22.851828622099184"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T03:15:00.000-04:00","46068.94761506584","46087.42177664648","20.308206904790346"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T03:20:00.000-04:00","44148.31923208256","44169.20793159215","23.144086164294556"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T03:25:00.000-04:00","43711.756380710125","43740.72409440386","29.295604942049497"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T03:30:00.000-04:00","42908.971846516084","42931.28403657532","22.61160144644912"
2e48fa0972b84e3fb1feaea549e953e1,"2023-05-22T03:35:00.000-04:00","42437.87117928963","42459.6063360452","21.870729268896696"
